"Label","Location","Type","Size","Namespace"
"s_d_a_obj_demo_barrel_8033b125","8033b125","TerminatedCString","20","Global"
"","8033b139","TerminatedCString","16",""
"","8033b149","TerminatedCString","14",""
"s_d_a_obj_wood_8033b157","8033b157","TerminatedCString","13","Global"
"","8033b164","TerminatedCString","14",""
"","8033b172","TerminatedCString","17",""
"s_d_a_obj_coming_8033b183","8033b183","TerminatedCString","15","Global"
"","8033b192","TerminatedCString","12",""
"","8033b19e","TerminatedCString","12",""
"s_d_a_obj_mmrr_8033b1aa","8033b1aa","TerminatedCString","13","Global"
"","8033b1b7","TerminatedCString","13",""
"","8033b1c4","TerminatedCString","14",""
"s_d_a_obj_gtaki_8033b1d2","8033b1d2","TerminatedCString","14","Global"
"","8033b1e0","TerminatedCString","14",""
"","8033b1ee","TerminatedCString","13",""
"s_d_a_obj_table_8033b1fb","8033b1fb","TerminatedCString","14","Global"
"","8033b209","TerminatedCString","16",""
"","8033b219","TerminatedCString","16",""
"s_d_a_obj_apzl_8033b229","8033b229","TerminatedCString","13","Global"
"","8033b236","TerminatedCString","14",""
"","8033b244","TerminatedCString","13",""
"s_d_a_obj_gong_8033b251","8033b251","TerminatedCString","13","Global"
"","8033b25e","TerminatedCString","16",""
"","8033b26e","TerminatedCString","17",""
"s_d_a_obj_tntrap_8033b27f","8033b27f","TerminatedCString","15","Global"
"","8033b28e","TerminatedCString","17",""
"","8033b29f","TerminatedCString","17",""
"s_d_a_obj_hsehi1_8033b2b0","8033b2b0","TerminatedCString","15","Global"
"","8033b2bf","TerminatedCString","14",""
"","8033b2cd","TerminatedCString","9",""
"s_d_a_sbox_8033b2d6","8033b2d6","TerminatedCString","9","Global"
"","8033b2df","TerminatedCString","12",""
"","8033b2eb","TerminatedCString","15",""
"s_d_a_swc00_8033b2fa","8033b2fa","TerminatedCString","10","Global"
"","8033b304","TerminatedCString","8",""
"","8033b30c","TerminatedCString","11",""
"s_d_a_door12_8033b317","8033b317","TerminatedCString","11","Global"
"","8033b322","TerminatedCString","11",""
"","8033b32d","TerminatedCString","10",""
"s_d_a_kddoor_8033b337","8033b337","TerminatedCString","11","Global"
"","8033b342","TerminatedCString","11",""
"","8033b34d","TerminatedCString","10",""
"s_d_a_andsw0_8033b357","8033b357","TerminatedCString","11","Global"
"","8033b362","TerminatedCString","11",""
"","8033b36d","TerminatedCString","8",""
"s_d_a_swattack_8033b375","8033b375","TerminatedCString","13","Global"
"","8033b382","TerminatedCString","11",""
"","8033b38d","TerminatedCString","11",""
"s_d_a_npc_os_8033b398","8033b398","TerminatedCString","11","Global"
"","8033b3a3","TerminatedCString","12",""
"s_d_a_npc_yw1_8033b3af","8033b3af","TerminatedCString","12","Global"
"","8033b3bb","TerminatedCString","12",""
"s_d_a_npc_ko1_8033b3c7","8033b3c7","TerminatedCString","12","Global"
"","8033b3d3","TerminatedCString","12",""
"","8033b3df","TerminatedCString","11",""
"s_d_a_npc_p2_8033b3ea","8033b3ea","TerminatedCString","11","Global"
"","8033b3f5","TerminatedCString","15",""
"","8033b404","TerminatedCString","11",""
"s_d_a_npc_bm1_8033b40f","8033b40f","TerminatedCString","12","Global"
"","8033b41b","TerminatedCString","12",""
"s_d_a_npc_aj1_8033b427","8033b427","TerminatedCString","12","Global"
"","8033b433","TerminatedCString","12",""
"","8033b43f","TerminatedCString","12",""
"s_d_a_npc_ba1_8033b44b","8033b44b","TerminatedCString","12","Global"
"s_d_a_npc_bj1_8033b457","8033b457","TerminatedCString","12","Global"
"","8033b463","TerminatedCString","12",""
"","8033b46f","TerminatedCString","15",""
"s_d_a_npc_bms1_8033b47e","8033b47e","TerminatedCString","13","Global"
"","8033b48b","TerminatedCString","13",""
"","8033b498","TerminatedCString","13",""
"s_d_a_npc_btsw2_8033b4a5","8033b4a5","TerminatedCString","14","Global"
"","8033b4b3","TerminatedCString","12",""
"","8033b4bf","TerminatedCString","13",""
"s_d_a_npc_kk1_8033b4cc","8033b4cc","TerminatedCString","12","Global"
"","8033b4d8","TerminatedCString","12",""
"","8033b4e4","TerminatedCString","12",""
"s_d_a_npc_pf1_8033b4f0","8033b4f0","TerminatedCString","12","Global"
"","8033b4fc","TerminatedCString","12",""
"","8033b508","TerminatedCString","12",""
"","8033b514","TerminatedCString","12",""
"","8033b520","TerminatedCString","16",""
"","8033b530","TerminatedCString","12",""
"","8033b53c","TerminatedCString","12",""
"","8033b548","TerminatedCString","11",""
"","8033b553","TerminatedCString","11",""
"","8033b55e","TerminatedCString","11",""
"","8033b569","TerminatedCString","11",""
"","8033b574","TerminatedCString","11",""
"","8033b57f","TerminatedCString","11",""
"","8033b58a","TerminatedCString","12",""
"","8033b596","TerminatedCString","12",""
"","8033b5a2","TerminatedCString","14",""
"","8033b5b0","TerminatedCString","15",""
"","8033b5bf","TerminatedCString","12",""
"","8033b5cb","TerminatedCString","14",""
"","8033b5d9","TerminatedCString","12",""
"","8033b5e5","TerminatedCString","12",""
"","8033b5f1","TerminatedCString","11",""
"","8033b5fc","TerminatedCString","11",""
"","8033b607","TerminatedCString","11",""
"","8033b612","TerminatedCString","11",""
"","8033b61d","TerminatedCString","12",""
"","8033b629","TerminatedCString","12",""
"","8033b635","TerminatedCString","12",""
"","8033b641","TerminatedCString","12",""
"","8033b64d","TerminatedCString","12",""
"","8033b659","TerminatedCString","12",""
"","8033b665","TerminatedCString","12",""
"","8033b671","TerminatedCString","12",""
"","8033b67d","TerminatedCString","12",""
"","8033b689","TerminatedCString","13",""
"","8033b696","TerminatedCString","11",""
"","8033b6a1","TerminatedCString","11",""
"","8033b6ac","TerminatedCString","11",""
"","8033b6b7","TerminatedCString","10",""
"","8033b6c1","TerminatedCString","14",""
"","8033b6cf","TerminatedCString","13",""
"","8033b6dc","TerminatedCString","9",""
"","8033b6e5","TerminatedCString","9",""
"","8033b6ee","TerminatedCString","12",""
"","8033b6fa","TerminatedCString","17",""
"","8033b70b","TerminatedCString","9",""
"","8033b714","TerminatedCString","15",""
"","8033b723","TerminatedCString","12",""
"","8033b72f","TerminatedCString","10",""
"","8033b739","TerminatedCString","10",""
"","8033b743","TerminatedCString","14",""
"","8033b751","TerminatedCString","13",""
"","8033b75e","TerminatedCString","12",""
"","8033b76a","TerminatedCString","12",""
"","8033b776","TerminatedCString","15",""
"","8033b785","TerminatedCString","12",""
"","8033b791","TerminatedCString","12",""
"","8033b79d","TerminatedCString","14",""
"","8033b7ab","TerminatedCString","16",""
"","8033b7bb","TerminatedCString","11",""
"","8033b7c6","TerminatedCString","14",""
"","8033b7d4","TerminatedCString","12",""
"","8033b7e0","TerminatedCString","17",""
"","8033b7f1","TerminatedCString","13",""
"","8033b7fe","TerminatedCString","14",""
"","8033b80c","TerminatedCString","9",""
"","8033b815","TerminatedCString","11",""
"","8033b820","TerminatedCString","12",""
"","8033b82c","TerminatedCString","14",""
"","8033b83a","TerminatedCString","12",""
"","8033b846","TerminatedCString","11",""
"","8033b851","TerminatedCString","9",""
"","8033b85a","TerminatedCString","16",""
"","8033b86a","TerminatedCString","10",""
"","8033b874","TerminatedCString","11",""
"","8033b87f","TerminatedCString","10",""
"","8033b889","TerminatedCString","10",""
"","8033b893","TerminatedCString","14",""
"","8033b8a1","TerminatedCString","19",""
"","8033b8b4","TerminatedCString","12",""
"","8033b8c0","TerminatedCString","12",""
"","8033b8cc","TerminatedCString","10",""
"","8033b8d6","TerminatedCString","17",""
"","8033b8e7","TerminatedCString","11",""
"","8033b8f2","TerminatedCString","10",""
"","8033b8fc","TerminatedCString","8",""
"","8033b904","TerminatedCString","8",""
"","8033b90c","TerminatedCString","11",""
"","8033b917","TerminatedCString","18",""
"","8033b929","TerminatedCString","10",""
"","8033b933","TerminatedCString","10",""
"","8033b93d","TerminatedCString","11",""
"","8033b948","TerminatedCString","15",""
"","8033b957","TerminatedCString","16",""
"","8033b967","TerminatedCString","12",""
"","8033b973","TerminatedCString","13",""
"","8033b980","TerminatedCString","12",""
"","8033b98c","TerminatedCString","16",""
"","8033b99c","TerminatedCString","9",""
"","8033b9a5","TerminatedCString","9",""
"","8033b9ae","TerminatedCString","17",""
"","8033b9bf","TerminatedCString","16",""
"","8033b9cf","TerminatedCString","12",""
"","8033b9db","TerminatedCString","14",""
"","8033b9e9","TerminatedCString","18",""
"","8033b9fb","TerminatedCString","19",""
"","8033ba0e","TerminatedCString","17",""
"","8033ba1f","TerminatedCString","19",""
"","8033ba32","TerminatedCString","14",""
"s_c_dylink.cpp_8033ba40","8033ba40","string","13","Global"
"s_!DMC_initialized_8033ba4d","8033ba4d","string","17","Global"
"s_d.mKey_<_(sizeof(DMC)_/_sizeof(D_8033ba63","8033ba63","string","40","Global"
"s_DMC[d.mKey]_==_0_8033ba8b","8033ba8b","string","17","Global"
"s_cDyl_Initialized_8033ba9c","8033ba9c","string","17","Global"
"s_i_ProfName_<_(sizeof(DMC)_/_size_8033baad","8033baad","string","44","Global"
"s_cDyl_Link_i_ProfName=%d_8033bad9","8033bad9","string","25","Global"
"s_DMC_initialized_8033bb22","8033bb22","string","16","Global"
"s_!cDyl_Initialized_8033bb32","8033bb32","string","18","Global"
"s_/dvd/framework.str_8033bb46","8033bb46","string","19","Global"
"s_f_pc_profile_lst_8033bb59","8033bb59","string","17","Global"
"s_cDyl_DVD_==_0_8033bb6a","8033bb6a","string","14","Global"
"s_i_phase->id_!=_1_8033bb78","8033bb78","string","17","Global"
"@stringBase0","8033bba0","string","15","f_op_actor"
"s_!(((sizeof(actor->current.pos.x)_8033bbaf","8033bbaf","string","154","Global"
"s_!(((sizeof(actor->current.pos.y)_8033bc4e","8033bc4e","string","154","Global"
"s_!(((sizeof(actor->current.pos.z)_8033bce8","8033bce8","string","154","Global"
"s_-1.0e32f_<_actor->current.pos.x_&_8033bd82","8033bd82","string","204","Global"
"@4696","8033be50","undefined4","4","f_op_actor_mng"
"DAT_8033be54","8033be54","undefined4","4","Global"
"DAT_8033be58","8033be58","undefined4","4","Global"
"@4697","8033be5c","undefined4","4","f_op_actor_mng"
"DAT_8033be60","8033be60","undefined4","4","Global"
"DAT_8033be64","8033be64","undefined4","4","Global"
"@stringBase0","8033be68","string","19","f_op_actor_mng"
"s_stageProc_!=_0_8033be7b","8033be7b","string","15","Global"
"s_Halt_8033be8a","8033be8a","TerminatedCString","5","Global"
"s_roomProc_!=_0_8033be8f","8033be8f","string","14","Global"
"s__8033be9d","8033be9d","TerminatedCString","15","Global"
"s_i_this_8033beac","8033beac","string","7","Global"
"s_i_this->heap_==_0_8033beb3","8033beb3","string","18","Global"
"s__8033bec5","8033bec5","TerminatedCString","23","Global"
"s_fopAcM_createHeap_8033bedc","8033bedc","TerminatedCString","28","Global"
"s_i_this->heap_!=_0_8033bef8","8033bef8","string","18","Global"
"s__8033bf0a","8033bf0a","TerminatedCString","23","Global"
"s__(%08x)_[%s]_8033bf21","8033bf21","TerminatedCString","52","Global"
"s__%08x_%08x_[m_8033bf55","8033bf55","TerminatedCString","57","Global"
"s__8033bf8e","8033bf8e","TerminatedCString","40","Global"
"s_heap_8033bfb6","8033bfb6","TerminatedCString","5","Global"
"s__[%s]_8033bfbb","8033bfbb","TerminatedCString","38","Global"
"s_result_!=_0_8033bfe1","8033bfe1","string","12","Global"
"s__(_)_8033bfed","8033bfed","TerminatedCString","36","Global"
"s_0_<=_i_itemNo_&&_i_itemNo_<_256_8033c048","8033c048","string","32","Global"
"s_0_<=_i_itemNo_&&_i_itemNo_<_64_&_8033c068","8033c068","string","97","Global"
"s_0_<=_i_itemNo_&&_i_itemNo_<_256_&_8033c0c9","8033c0c9","string","98","Global"
"s_Cave09_8033c12b","8033c12b","string","7","Global"
"s_Cave10_8033c132","8033c132","string","7","Global"
"s_Cave11_8033c139","8033c139","string","7","Global"
"s_roomNo_>=_0_8033c140","8033c140","string","12","Global"
"s_UNKOWN_8033c14c","8033c14c","string","7","Global"
"@stringBase0","8033c158","string","21","f_op_overlap_mng"
"s_fopOvlpM_Cancel_SUCCESSED_8033c170","8033c170","string","26","Global"
"@stringBase0","8033c190","string","19","f_op_scene_mng"
"@stringBase0","8033c21c","string","14","f_op_msg_mng"
"s_sail_00.bti_8033c22a","8033c22a","string","12","Global"
"s_baton.bti_8033c236","8033c236","string","10","Global"
"s_rope.bti_8033c240","8033c240","string","9","Global"
"s_coverofbeast.bti_8033c249","8033c249","string","17","Global"
"s_boomerang.bti_8033c25a","8033c25a","string","14","Global"
"s_fan.bti_8033c268","8033c268","string","8","Global"
"s_whistle.bti_8033c270","8033c270","string","12","Global"
"s_camera.bti_8033c27c","8033c27c","string","11","Global"
"s_boots_00.bti_8033c287","8033c287","string","13","Global"
"s_shield_02.bti_8033c294","8033c294","string","14","Global"
"s_coverofbait.bti_8033c2a2","8033c2a2","string","16","Global"
"s_bow_01.bti_8033c2b2","8033c2b2","string","11","Global"
"s_bomb_00.bti_8033c2bd","8033c2bd","string","12","Global"
"s_bottle_00.bti_8033c2c9","8033c2c9","string","14","Global"
"s_bottle_01.bti_8033c2d7","8033c2d7","string","14","Global"
"s_bottle_02.bti_8033c2e5","8033c2e5","string","14","Global"
"s_bottle_03.bti_8033c2f3","8033c2f3","string","14","Global"
"s_delivery.bti_8033c301","8033c301","string","13","Global"
"s_hookshot.bti_8033c30e","8033c30e","string","13","Global"
"s_hammer_01.bti_8033c31b","8033c31b","string","14","Global"
"","8033c329","string","13",""
"","8033c336","string","13",""
"","8033c343","string","13",""
"","8033c350","string","13",""
"","8033c35d","string","13",""
"","8033c36a","string","13",""
"","8033c377","string","13",""
"","8033c384","string","13",""
"","8033c391","string","13",""
"","8033c39e","string","13",""
"","8033c3ab","string","13",""
"","8033c3b8","string","13",""
"s_f_op_msg_mng.cpp_8033c3c5","8033c3c5","string","17","Global"
"s_stageProc_!=_0_8033c3d6","8033c3d6","string","15","Global"
"s_head_p_8033c3ea","8033c3ea","string","7","Global"
"s_font_00.bti_8033c40a","8033c40a","string","12","Global"
"s_font_01.bti_8033c416","8033c416","string","12","Global"
"s_font_09.bti_8033c422","8033c422","string","12","Global"
"s_font_04.bti_8033c42e","8033c42e","string","12","Global"
"s_font_05.bti_8033c43a","8033c43a","string","12","Global"
"s_font_02.bti_8033c446","8033c446","string","12","Global"
"s_font_03.bti_8033c452","8033c452","string","12","Global"
"s_font_06.bti_8033c45e","8033c45e","string","12","Global"
"s_font_08.bti_8033c46a","8033c46a","string","12","Global"
"s_font_07_01.bti_8033c476","8033c476","string","15","Global"
"s_font_10.bti_8033c485","8033c485","string","12","Global"
"s_font_12.bti_8033c491","8033c491","string","12","Global"
"s_font_13.bti_8033c49d","8033c49d","string","12","Global"
"s_font_14.bti_8033c4a9","8033c4a9","string","12","Global"
"s_font_15.bti_8033c4b5","8033c4b5","string","12","Global"
"s_zel_01.bmg_8033c4c1","8033c4c1","string","11","Global"
"s_zel_00.bmg_8033c4cc","8033c4cc","string","11","Global"
"s_color.bmc_8033c50c","8033c50c","string","10","Global"
"s_no_name_8033c516","8033c516","string","8","Global"
"s__Rupees_8033c51e","8033c51e","string","8","Global"
"s__Rupee_8033c526","8033c526","string","7","Global"
"s_000_Rupee(s)_8033c52d","8033c52d","string","13","Global"
"s__blows_8033c53a","8033c53a","string","7","Global"
"s__blow_8033c541","8033c541","string","6","Global"
"s__letters_8033c547","8033c547","string","9","Global"
"s__letter_8033c550","8033c550","string","8","Global"
"s__yards_8033c55a","8033c55a","string","7","Global"
"s__yard_8033c561","8033c561","string","6","Global"
"s__points_8033c567","8033c567","string","8","Global"
"s__point_8033c56f","8033c56f","string","7","Global"
"s__bombs_8033c576","8033c576","string","7","Global"
"s__bomb_8033c57d","8033c57d","string","6","Global"
"s__arrows_8033c583","8033c583","string","8","Global"
"s__arrow_8033c58b","8033c58b","string","7","Global"
"s__seeds_8033c592","8033c592","string","7","Global"
"s__seed_8033c599","8033c599","string","6","Global"
"s__neckalces_8033c59f","8033c59f","string","11","Global"
"s__neckalce_8033c5aa","8033c5aa","string","10","Global"
"s__necklaces_8033c5b4","8033c5b4","string","11","Global"
"s__necklace_8033c5bf","8033c5bf","string","10","Global"
"s__feathers_8033c5c9","8033c5c9","string","10","Global"
"s__feather_8033c5d3","8033c5d3","string","9","Global"
"s__crests_8033c5dc","8033c5dc","string","8","Global"
"s__crest_8033c5e4","8033c5e4","string","7","Global"
"s_00_seed(s)_8033c5eb","8033c5eb","string","11","Global"
"s_00_necklace(s)_8033c5f6","8033c5f6","string","15","Global"
"s_00_pendant(s)_8033c609","8033c609","string","14","Global"
"s_00_feather(s)_8033c617","8033c617","string","14","Global"
"s_00_crest(s)_8033c625","8033c625","string","12","Global"
"s__Rupee(s)_8033c631","8033c631","string","10","Global"
"s_seed(s)_8033c63b","8033c63b","string","8","Global"
"s_necklace(s)_8033c643","8033c643","string","12","Global"
"s_pendant(s)_8033c64f","8033c64f","string","11","Global"
"s_feather(s)_8033c65a","8033c65a","string","11","Global"
"s_crest(s)_8033c665","8033c665","string","9","Global"
"@stringBase0","8033c690","string","17","f_pc_deletor"
"DAT_8033c724","8033c724","undefined4","4","Global"
"s_Reading_the_Game_Disc..._8033c769","8033c769","string","25","Global"
"","8033c782","string","73",""
"","8033c7cb","string","67",""
"","8033c80e","string","67",""
"","8033c851","string","105",""
"","8033c8ba","string","142",""
"font_data","8033c960","string","9","f_pc_manager"
